Screen Name,Date,Tweet Text,Compound Score,Postive Score,Neutral Score,Negative Score,Tweet Number
CNN,Wed Nov 06 14:40:08 +0000 2019,"Avi Gupta crushed a teen ""Jeopardy!"" tournament this summer, taking home $100,000, and he's donating some of his wi… https://t.co/Mt2kXQnJrD",-0.475,0.0,0.853,0.147,60
CNN,Wed Nov 06 14:30:14 +0000 2019,"Turkey has captured a wife of former ISIS leader Abu Bakr al-Baghdadi, Turkish President Recep Tayyip Erdogan annou… https://t.co/Hh1SJ02aiB",0.0,0.0,1.0,0.0,61
CNN,Wed Nov 06 14:21:13 +0000 2019,"Today's top business headlines:

- Elizabeth Warren fires back at JPMorgan CEO 

- SoftBank operating loss tops $6.… https://t.co/UOFfkrxrwl",0.422,0.238,0.654,0.107,62
CNN,Wed Nov 06 14:19:13 +0000 2019,"The European Union's Copernicus Climate Change Service, which analyzes temperature data from around the planet, sai… https://t.co/CPQnyCZ3BO",0.0,0.0,1.0,0.0,63
CNN,Wed Nov 06 14:10:02 +0000 2019,Adidas is launching a multi-year partnership with the International Space Station to test products in microgravity… https://t.co/QQdjvLfR8P,0.0,0.0,1.0,0.0,64
CNN,Wed Nov 06 14:00:11 +0000 2019,"14-year-old Alaina Gassler won a $25,000 prize for creating a prototype designed to eliminate a car's blind spots… https://t.co/M5fK8lUlkg",0.758,0.385,0.502,0.113,65
CNN,Wed Nov 06 13:50:03 +0000 2019,Newly public cell phone records for President Trump further corroborate allegations of sexual assault against him b… https://t.co/MSRSJCp1eX,-0.586,0.0,0.817,0.183,66
CNN,Wed Nov 06 13:46:57 +0000 2019,"RT @NewDay: Alisyn Camerota: ""If [President Trump] shot someone on Fifth Avenue, would you vote for him?""
Voter: ""Why did he shoot him?""Six…",-0.414,0.0,0.889,0.111,67
CNN,Wed Nov 06 13:40:08 +0000 2019,"The Senate has unanimously passed a bill that makes animal cruelty a federal felony.

Under the PACT Act, a person… https://t.co/PgfzO0qHmi",-0.813,0.0,0.684,0.316,68
CNN,Wed Nov 06 13:30:07 +0000 2019,"The cyclist who flipped off President Trump's motorcade in 2017, and lost her job because of it, has won her bid fo… https://t.co/oENQexbpB9",0.34,0.137,0.778,0.085,69
CNN,Wed Nov 06 13:20:06 +0000 2019,"People who smoke tobacco may be at a higher risk of developing depression and schizophrenia, according to a new stu… https://t.co/AICZvRKNAN",-0.7,0.0,0.746,0.254,70
CNN,Wed Nov 06 13:10:05 +0000 2019,"The study looked at the eating habits and body weight of only children -- called ""singletons"" by researchers -- and… https://t.co/pvbkglOwtg",0.0,0.0,1.0,0.0,71
CNN,Wed Nov 06 13:00:03 +0000 2019,"As air pollution in parts of India hits record levels, two mobile air purifier vans have been stationed at the Taj… https://t.co/XIjdzvZwyg",0.0,0.0,1.0,0.0,72
CNN,Wed Nov 06 12:50:08 +0000 2019,The trial of Roger Stone got off to an unusual start Tuesday as jury selection proceedings were punctuated by his e… https://t.co/EuT0X8OXNJ,0.0,0.0,1.0,0.0,73
CNN,Wed Nov 06 12:40:07 +0000 2019,AT&amp;T agreed to a $60 million settlement over allegations it misled more than 3.5 million customers by charging them… https://t.co/i8XIg7UqEE,0.273,0.104,0.896,0.0,74
CNN,Wed Nov 06 12:30:00 +0000 2019,"Egg-like ice balls are piled up on a beach in Hailuoto, Finland, delighting people who braved the cold to visit the… https://t.co/Ydx858CPzg",0.67,0.224,0.776,0.0,75
CNN,Wed Nov 06 12:28:34 +0000 2019,"Quid, meet pro quo | Analysis by @CillizzaCNN https://t.co/MLm9ZyySwx https://t.co/Qu0nn6mmQj",0.0,0.0,1.0,0.0,76
CNN,Wed Nov 06 12:20:06 +0000 2019,"Grocery chain Kroger says its redesigned logo and new slogan, ""Fresh for Everyone,"" is ""inclusive, clear and memora… https://t.co/hwcsHm0nh8",0.599,0.224,0.776,0.0,77
CNN,Wed Nov 06 12:10:06 +0000 2019,"A Georgia man who used racial slurs and got into a fight with his targets was then shot and killed by one of them,… https://t.co/IOLDPsDR3x",-0.796,0.0,0.747,0.253,78
CNN,Wed Nov 06 11:58:37 +0000 2019,Seeing these striking abandoned Cold War sites is like stepping back in time https://t.co/c5hnLUQ92v https://t.co/7f3z6xSJEW,-0.66,0.117,0.561,0.322,79
CNN,Wed Nov 06 11:56:34 +0000 2019,RT @NewDay: A suspect has been arrested in the massacre of nine family members from a Mormon community on the Mexican side of the border wi…,-0.649,0.0,0.806,0.194,80
CNN,Wed Nov 06 11:50:05 +0000 2019,Christmas time has arrived at Starbucks once again. https://t.co/uhexxgBWfa,0.0,0.0,1.0,0.0,81
CNN,Wed Nov 06 11:45:06 +0000 2019,"Rather than walking into a sweetheart deal with the US, the UK is likely to be confronted by a phalanx of hard-nose… https://t.co/cpyNxm13z3",0.542,0.171,0.757,0.072,82
CNN,Wed Nov 06 11:40:04 +0000 2019,Chinese President Xi Jinping and French President Emmanuel Macron have signed a pact recommitting to the 2015 Paris… https://t.co/Sc32AySgGz,0.0,0.0,1.0,0.0,83
CNN,Wed Nov 06 11:30:06 +0000 2019,Beaches on the Hawaiian island of Maui were closed for the second straight day after several tiger sharks were spot… https://t.co/2KANNT4u7p,0.226,0.087,0.913,0.0,84
CNN,Wed Nov 06 11:20:06 +0000 2019,"An Ohio detective is in ""grave condition"" after being shot twice in the face while serving a drug-related search wa… https://t.co/KYbpgbKZDH",-0.382,0.0,0.88,0.12,85
CNN,Wed Nov 06 11:10:04 +0000 2019,"David Hale, a high-ranking official in the State Department, is one of several witnesses expected to testify before… https://t.co/dhuhVFRIu2",0.0,0.0,1.0,0.0,86
CNN,Wed Nov 06 11:02:11 +0000 2019,She's finished two marathons. On crutches. While partially paralyzed. https://t.co/Mksbmg2Uyq,0.0,0.0,1.0,0.0,87
CNN,Wed Nov 06 10:54:38 +0000 2019,"Police say he gave his victims cyanide-laced religious offerings or medicine and then stole their cash, gold or sil… https://t.co/zWpr2dJEx7",-0.318,0.0,0.892,0.108,88
CNN,Wed Nov 06 10:45:49 +0000 2019,It's time. https://t.co/6FDt0kBNT8,0.0,0.0,1.0,0.0,89
CNN,Wed Nov 06 10:44:56 +0000 2019,"RT @cnni: JUST IN: A police order banning global environmental movement Extinction Rebellion from staging protests in London was ""unlawful,…",-0.34,0.0,0.833,0.167,90
CNN,Wed Nov 06 10:39:52 +0000 2019,To create a sense of socio-economic revival -- and compete against the nocturnal glamour of major Western capitals… https://t.co/a8dlBNfRxw,0.67,0.256,0.744,0.0,91
CNN,Wed Nov 06 10:30:54 +0000 2019,Nine members of an agricultural Mormon-sect community were killed in an ambush in Mexico on Monday. On their way to… https://t.co/AtyIheNNR7,-0.67,0.0,0.816,0.184,92
CNN,Wed Nov 06 10:24:57 +0000 2019,"Queen Elizabeth II ditched real fur in her outfits and instead opts for fake, according to a book written by her se… https://t.co/vjq4SxfwSN",-0.477,0.0,0.871,0.129,93
CNN,Wed Nov 06 10:17:32 +0000 2019,"Egg-like ice balls are piled up on a beach in Hailuoto, Finland, delighting people who braved the cold to visit the… https://t.co/1yg6rxArdJ",0.67,0.224,0.776,0.0,94
CNN,Wed Nov 06 10:08:33 +0000 2019,Tent cities emerged across Austin this summer after the city effectively made it legal for homeless residents to ca… https://t.co/xFlfKwlpMZ,0.527,0.196,0.804,0.0,95
CNN,Wed Nov 06 09:59:42 +0000 2019,"More than 11,000 researchers from around the world issued a grim warning of the ""untold suffering"" that will be cau… https://t.co/4E4uLJ0OH1",-0.848,0.0,0.649,0.351,96
CNN,Wed Nov 06 09:51:05 +0000 2019,The US Coast Guard is helping with the search for a missing Air Force airman who fell out of a plane during a jump… https://t.co/8RwsRA7c00,0.0,0.09,0.82,0.09,97
CNN,Wed Nov 06 09:46:52 +0000 2019,More transcript drama: A diplomat suddenly remembers the quid pro quo | Analysis by CNN's @zbyronwolf… https://t.co/xhgvTQKb51,0.0,0.0,1.0,0.0,98
CNN,Wed Nov 06 09:37:59 +0000 2019,A suspect has been arrested in the massacre of nine family members from a Mormon community on the Mexican side of t… https://t.co/9m80PF9aPe,-0.649,0.0,0.782,0.218,99
CNN,Wed Nov 06 09:35:43 +0000 2019,High school students helped a young boy with cerebral palsy transform into The Incredible Hulk for Halloween… https://t.co/9FvDW2sfxl,0.0,0.0,1.0,0.0,100
FoxNews,Thu Nov 08 19:18:44 +0000 2018,BREAKING: Federal appeals court rules against Trump administration on DACA https://t.co/KHnrNvEKAM,0.0,0.0,1.0,0.0,1
FoxNews,Thu Nov 08 17:02:25 +0000 2018,"Breaking News: Grand jury indicts captain of Missouri duck boat that sank in severe weather, killing 17 people https://t.co/ffOOgzRwdo",-0.612,0.115,0.615,0.269,2
FoxNews,Thu Nov 08 15:14:45 +0000 2018,"JUST IN: Police identify gunman who opened fire inside California bar, killing 12 https://t.co/PvITYr54AX",-0.778,0.0,0.638,0.362,3
FoxNews,Thu Nov 08 14:22:51 +0000 2018,JUST IN: Supreme Court Justice Ruth Bader Ginsburg fractures 3 ribs in fall https://t.co/9UM9hKTz4m,0.791,0.389,0.611,0.0,4
FoxNews,Thu Nov 08 13:43:25 +0000 2018,"Sgt. Ron Helus was fatally shot when he responded to the mass shooting on Nov. 7 at a bar in Thousand Oaks, Califor… https://t.co/vOH3OWPN5S",-0.637,0.0,0.833,0.167,5
FoxNews,Thu Nov 08 13:35:03 +0000 2018,Tom Homan: “It’s a tragedy each and every time.” https://t.co/dMV68Hfdz0 https://t.co/hrq51VJg7x,-0.66,0.0,0.672,0.328,6
FoxNews,Thu Nov 08 13:22:27 +0000 2018,"People walk away from the scene in Thousand Oaks, Calif. where a gunman opened fire Wednesday.… https://t.co/O3Oo2iLL8O",-0.34,0.0,0.862,0.138,7
FoxNews,Thu Nov 08 12:56:20 +0000 2018,Teylor Whittler describes what she witnessed at California bar shooting https://t.co/dMV68Hfdz0 https://t.co/YznTZgQoYY,0.0,0.0,1.0,0.0,8
FoxNews,Thu Nov 08 12:37:05 +0000 2018,"An FBI agent talks to a potential witness as they stand near the scene in Thousand Oaks, Calif. where a gunman open… https://t.co/7QOmXNTYM0",0.0,0.0,1.0,0.0,9
FoxNews,Thu Nov 08 12:25:14 +0000 2018,Ventura County Fire Department Captain Stan Ziegler: “Hundreds of first responders responded initially to the scene… https://t.co/o4gArhmy4e,-0.34,0.0,0.87,0.13,10
FoxNews,Thu Nov 08 12:06:14 +0000 2018,"People comfort each other as they stand near the scene in Thousand Oaks, Calif. where a gunman opened fire during a… https://t.co/wPI4XSpirC",0.026,0.105,0.795,0.1,11
FoxNews,Thu Nov 08 11:54:22 +0000 2018,"California bar shooting leaves 12 dead, including sheriff's sergeant, police say https://t.co/dMV68Hfdz0 https://t.co/WvjarPpwPV",-0.649,0.0,0.736,0.264,12
FoxNews,Thu Nov 08 11:38:17 +0000 2018,"California bar shooting leaves 12 dead, including sheriff's sergeant, police say https://t.co/GqI77wMuYZ",-0.649,0.0,0.719,0.281,13
FoxNews,Thu Nov 08 11:32:26 +0000 2018,"Sheriff's deputies speak to potential witnesses as they stand near the scene in Thousand Oaks, Calif., where a gunm… https://t.co/jPE8k9oQHr",0.0,0.0,1.0,0.0,14
FoxNews,Thu Nov 08 11:26:46 +0000 2018,13 dead in country music bar including gunman https://t.co/PvITYr54AX https://t.co/UURBIatqte,-0.649,0.0,0.677,0.323,15
FoxNews,Thu Nov 08 11:18:08 +0000 2018,"12 dead in shooting at Thousand Oaks nightclub, police say https://t.co/PvITYr54AX https://t.co/o8Nf8WuJcZ",-0.649,0.0,0.719,0.281,16
FoxNews,Thu Nov 08 11:13:32 +0000 2018,"Breaking News: At least 12 dead in shooting at Thousand Oaks nightclub, police say https://t.co/u6sVxdzHq5",-0.649,0.0,0.765,0.235,17
FoxNews,Thu Nov 08 11:12:14 +0000 2018,.@CarleyShimkus is live with the ‘Fox News Update’ on Facebook Watch: https://t.co/hNrB8xzepH https://t.co/cQ9uxkjUIK,0.0,0.0,1.0,0.0,18
FoxNews,Thu Nov 08 10:53:33 +0000 2018,"Authorities deliver an update on the shooting in Thousand Oaks, California. (Courtesy: KABC) https://t.co/BtGxxIfNx5",0.0,0.0,1.0,0.0,19
FoxNews,Thu Nov 08 10:36:12 +0000 2018,Pastor Dimas Salaberrios on California shooting: “My immediate thoughts go out to the families. Because what’s happ… https://t.co/iowf5VOL2l,0.0,0.0,1.0,0.0,20
FoxNews,Thu Nov 08 10:30:40 +0000 2018,"Las Vegas shooting survivors were inside Thousand Oaks bar, friends say https://t.co/nW9TLTON9n",0.477,0.22,0.78,0.0,21
FoxNews,Thu Nov 08 10:24:08 +0000 2018,"UPDATE: At least 11 wounded in shooting at California bar, gunman dead, police say https://t.co/awRowfbeRy",-0.649,0.0,0.765,0.235,22
FoxNews,Thu Nov 08 10:16:43 +0000 2018,Authorities confirm gunman is dead @FoxFriendsFirst https://t.co/PvITYr54AX https://t.co/a2EIH1EWmA,-0.649,0.0,0.619,0.381,23
FoxNews,Thu Nov 08 10:10:46 +0000 2018,Ventura County Sheriff’s Office Captain Garo Kuredjian: “I don’t know what the condition of any of the victims are… https://t.co/96mT27WHZv,-0.318,0.0,0.892,0.108,24
FoxNews,Thu Nov 08 10:03:44 +0000 2018,"At least 11 shot, including sheriff’s deputy — Jonathan Hunt has the latest from the scene of the California shooti… https://t.co/sLzLyMsrn5",0.0,0.0,1.0,0.0,25
FoxNews,Thu Nov 08 09:54:50 +0000 2018,Witnesses describe chaotic scene during Thousand Oaks shooting https://t.co/qE8RqKGjz3,-0.494,0.0,0.714,0.286,26
FoxNews,Thu Nov 08 09:46:19 +0000 2018,UPDATE: At least 11 people hurt in California shooting @FoxFriendsFirst https://t.co/PvITYr54AX https://t.co/RGWIkaxF4f,-0.527,0.0,0.764,0.236,27
FoxNews,Thu Nov 08 09:40:57 +0000 2018,"Daniel Hoffman on California shooting: “This still an active shooter scene, and the focus is on dealing with that a… https://t.co/PiwHhe5HuX",0.402,0.119,0.881,0.0,28
FoxNews,Thu Nov 08 09:31:36 +0000 2018,"Former Las Vegas Metro Police Lt. Randy Sutton: “Those who respond to this show incredible bravery, because they ar… https://t.co/idcJJuVRMP",0.494,0.144,0.856,0.0,29
FoxNews,Thu Nov 08 09:25:02 +0000 2018,"Authorities deliver a briefing on a shooting in Thousand Oaks, California. (Courtesy: KCBS) https://t.co/5VGZz3rDIL",0.0,0.0,1.0,0.0,30
FoxNews,Thu Nov 08 09:18:00 +0000 2018,"Mass shooting at California bar, @HeatherChilders &amp; @JackieibanezFNC have the latest @FoxFriendsFirst… https://t.co/8c8H5LUFCu",0.0,0.0,1.0,0.0,31
FoxNews,Thu Nov 08 09:10:00 +0000 2018,Tesla names Robyn Denholm as Chairman to replace Elon Musk (via @FoxBusiness) https://t.co/SKjBXxUdOD,0.0,0.0,1.0,0.0,32
FoxNews,Thu Nov 08 09:01:00 +0000 2018,@marcthiessen: “The president today made very clear that he wants to cut deals with the Democrats. And quite frankl… https://t.co/3eA2dn4vQh,0.201,0.126,0.783,0.091,33
FoxNews,Thu Nov 08 09:00:00 +0000 2018,".@TuckerCarlson: ""While everyone else obsessed over dossiers and FISA warrants, Sessions worried about the mission… https://t.co/LSvnOqZMsq",-0.44,0.0,0.782,0.218,34
FoxNews,Thu Nov 08 08:51:00 +0000 2018,"Wife's dying wish was for him to clean up bloody crime scene, suspect claims: reports https://t.co/7Wxd39jDEB",-0.494,0.216,0.44,0.344,35
FoxNews,Thu Nov 08 08:41:00 +0000 2018,DEVELOPING: Massive police response after reports of shooting at California nightclub https://t.co/awRowfsPJ6,0.0,0.0,1.0,0.0,36
FoxNews,Thu Nov 08 08:31:00 +0000 2018,".@senatemajldr Mitch McConnell said Wednesday that Democrats and Republicans will have to address health care ""on a… https://t.co/XxmktKMZ7F",0.494,0.158,0.842,0.0,37
FoxNews,Thu Nov 08 08:21:00 +0000 2018,"Joseph diGenova on who could replace AG Sessions: ""@ChrisChristie would have the full confidence of @POTUS, which i… https://t.co/lt485btkXG",0.511,0.155,0.845,0.0,38
FoxNews,Thu Nov 08 08:06:00 +0000 2018,Dem @GavinNewsom's wild victory party in LA features controversial rapper @common https://t.co/V9SSpxOUH7,0.226,0.186,0.69,0.124,39
FoxNews,Thu Nov 08 08:01:00 +0000 2018,".@jasoninthehouse: “Attorney General @jeffsessions is a patriot. He was a good Republican, and I applaud him for hi… https://t.co/MRia8l8dOM",0.71,0.296,0.704,0.0,40
FoxNews,Thu Nov 08 07:51:00 +0000 2018,"Devotees lit earthen lamps in Ayodhya, India as part of Diwali celebrations, also known as a festival of lights, on… https://t.co/uWGZnrkvqD",0.572,0.207,0.793,0.0,41
FoxNews,Thu Nov 08 07:41:00 +0000 2018,".@TGowdySC on Jeff Sessions resigning: ""It was going to happen...He's been a proverbial dead man walking for severa… https://t.co/ojKL4KMFTz",-0.735,0.0,0.721,0.279,42
FoxNews,Thu Nov 08 07:31:00 +0000 2018,Mob chants threats outside @TuckerCarlson’s DC home https://t.co/IJE8m5gjWi,-0.422,0.0,0.714,0.286,43
FoxNews,Thu Nov 08 07:21:00 +0000 2018,".@TuckerCarlson: ""Supporting marriage and children is the best, maybe the only way, for Republicans or any of us to… https://t.co/fqPwC8XTaY",0.796,0.283,0.717,0.0,44
FoxNews,Thu Nov 08 07:16:00 +0000 2018,.@KennedyNation: Dems in 2020 better without Nancy https://t.co/54vTCiffG4,0.44,0.293,0.707,0.0,45
FoxNews,Thu Nov 08 07:11:00 +0000 2018,Battleground-state Dems who opposed Kavanaugh all defeated https://t.co/guqMSVjd74,-0.477,0.0,0.693,0.307,46
FoxNews,Thu Nov 08 07:01:00 +0000 2018,".@Jim_Jordan on his run for House GOP leader: “We have to match [@POTUS’s] intensity, that’s what I want to do. If… https://t.co/2VOW1ykCsI",0.077,0.061,0.939,0.0,47
FoxNews,Thu Nov 08 06:51:00 +0000 2018,.@senatemajldr: Dem Votes Against Kavanaugh Were a 'Godsend' to GOP in Midterms https://t.co/ietr8sP4EQ,0.0,0.0,1.0,0.0,48
FoxNews,Thu Nov 08 06:41:00 +0000 2018,.@marcthiessen: “There’s lots of things that Democrats could take a stand on that they find inherently unacceptable… https://t.co/c7UFDzFd60,0.0,0.0,1.0,0.0,49
FoxNews,Thu Nov 08 06:36:00 +0000 2018,".@DarrellIssa on the Mueller probe: ""Two years is a long time to look for a crime you can't prove.""… https://t.co/plX9kxpSXy",-0.542,0.0,0.829,0.171,50
FoxNews,Thu Nov 08 06:31:00 +0000 2018,"Second teen dies of gunshot wound after Oklahoma mom's rampage, authorities say https://t.co/VUQxsa3mq3",0.0,0.0,1.0,0.0,51
FoxNews,Thu Nov 08 06:21:00 +0000 2018,.@marcthiessen: “The president today made very clear that he wants to cut deals with the Democrats. And quite frank… https://t.co/MGVdJQVfUt,0.201,0.126,0.783,0.091,52
FoxNews,Thu Nov 08 06:11:00 +0000 2018,"Florida Highway Patrol cruiser hits 142 mph in pursuit, catches on fire https://t.co/GqWKI45AAm",-0.34,0.0,0.833,0.167,53
FoxNews,Thu Nov 08 06:01:00 +0000 2018,Democratic strategist @LeslieMarshall: “What we need is not a wall — and not a wall that we can’t afford — but comp… https://t.co/TzRWVJQeVv,0.0,0.0,1.0,0.0,54
FoxNews,Thu Nov 08 05:51:00 +0000 2018,"Sex offender gets 22 years after missing boy, 14, found in his room at halfway house, authorities say https://t.co/sDd0VQzob4",-0.572,0.0,0.783,0.217,55
FoxNews,Thu Nov 08 05:41:00 +0000 2018,".@POTUS touts Senate gains, @LelandVittert breaks down the results @foxnewsnight https://t.co/VMzif8sgHH",0.318,0.192,0.72,0.088,56
FoxNews,Thu Nov 08 05:31:00 +0000 2018,Former Kavanaugh colleague among group being considered to replace Sessions as AG: reports https://t.co/HxAlDZx2Mg,0.0,0.0,1.0,0.0,57
FoxNews,Thu Nov 08 05:26:00 +0000 2018,"Too close to call: Meticulous vote count transpiring in Arizona Senate race, @aacuna1 reports @foxnewsnight https://t.co/DV6EX4Ogxe",0.0,0.0,1.0,0.0,58
FoxNews,Thu Nov 08 05:21:01 +0000 2018,"Former SEAL Mocked by 'SNL' Wins TX House Seat, Calls for More Vets in Congress https://t.co/T0PAhopphH… https://t.co/qhS5BVOE2U",0.684,0.298,0.603,0.099,59
FoxNews,Thu Nov 08 05:11:00 +0000 2018,South Carolina voter told to remove 'Trump' shirt in order to vote: report https://t.co/xWY2EdSpDF,0.0,0.0,1.0,0.0,60
FoxNews,Thu Nov 08 05:01:00 +0000 2018,.@POTUS: “Hopefully we can all work together next year to continue delivering for the American people.”… https://t.co/FdLczQZN4g,0.0,0.0,1.0,0.0,61
FoxNews,Thu Nov 08 04:55:00 +0000 2018,Former US Attorney Harry Litman on Whitaker &amp; Mueller probe: “I think most people think it’s unlikely that he would… https://t.co/6W1eHbZ7zZ,0.0,0.0,1.0,0.0,62
FoxNews,Thu Nov 08 04:50:00 +0000 2018,Pete Davidson's 'SNL' castmate Kenan Thompson talks Dan Crenshaw joke: 'They are figuring out a way to right that w… https://t.co/MlIJF907FK,0.296,0.104,0.896,0.0,63
FoxNews,Thu Nov 08 04:45:00 +0000 2018,".@jasoninthehouse: “Attorney General @jeffsessions is a patriot. He was a good Republican, and I applaud him for hi… https://t.co/lqmOqmHcJZ",0.71,0.296,0.704,0.0,64
FoxNews,Thu Nov 08 04:35:00 +0000 2018,"Tom Dupree on Acting Attorney General Matthew Whitaker: “Calls for him to recuse from Russia, I think, are meritles… https://t.co/74TWeQngjg",0.0,0.0,1.0,0.0,65
FoxNews,Thu Nov 08 04:25:00 +0000 2018,"Cabinet shakeup expected after @jeffsessions pushed out, @edhenry reports @foxnewsnight https://t.co/6UTwyCpZRV https://t.co/MY7kH6s4T7",-0.153,0.0,0.873,0.127,66
FoxNews,Thu Nov 08 04:14:15 +0000 2018,"New reactions to Sessions resignation, Catherine Herridge has the story @foxnewsnight https://t.co/6UTwyCHBgv https://t.co/FaiATyMSgC",-0.296,0.0,0.845,0.155,67
FoxNews,Thu Nov 08 04:05:00 +0000 2018,MLB star @Bharper3407 rejects $300M offer from Nationals: Reports (via @FoxBusiness) https://t.co/Bgfoyi7fNH,-0.494,0.0,0.775,0.225,68
FoxNews,Thu Nov 08 03:55:00 +0000 2018,Doug Schoen: Trump shouldn’t have fired Jeff Sessions – here’s why https://t.co/0ITTpZyqyx,-0.557,0.0,0.735,0.265,69
FoxNews,Thu Nov 08 03:52:26 +0000 2018,"Joseph diGenova on who could replace AG Sessions: ""@ChrisChristie would have the full confidence of @POTUS, which i… https://t.co/3eoxyIurd3",0.511,0.155,0.845,0.0,70
FoxNews,Thu Nov 08 03:48:00 +0000 2018,‘Brady Bunch’ cast to take part in TV home’s renovation: report https://t.co/rebtV4qkql,0.0,0.0,1.0,0.0,71
FoxNews,Thu Nov 08 03:42:00 +0000 2018,".@TuckerCarlson: Dems' Election Message Was All 'Trump', No Substance https://t.co/CscvHQkfAX",-0.296,0.0,0.804,0.196,72
FoxNews,Thu Nov 08 03:35:00 +0000 2018,"11-year-old in North Carolina charged with putting needles in Halloween candy, police say https://t.co/Dm3F07wpIt",-0.202,0.0,0.878,0.122,73
FoxNews,Thu Nov 08 03:29:00 +0000 2018,Rhino rescue? Scientists may hold key to saving northern white rhinoceros from extinction  https://t.co/VUifTtCbTk,0.511,0.202,0.798,0.0,74
FoxNews,Thu Nov 08 03:23:02 +0000 2018,"RT @FoxBusiness: Rick Scott: ""Socialism will not happen in our nation, and it's not going to happen under my watch."" https://t.co/CLNOuNnGNo",0.0,0.0,1.0,0.0,75
FoxNews,Thu Nov 08 03:23:00 +0000 2018,"Democrat Colin Allred, who unseated Rep. Pete Sessions, won't say if he'll back Pelosi https://t.co/mNox8bKgiA",0.0,0.0,1.0,0.0,76
FoxNews,Thu Nov 08 03:16:01 +0000 2018,Surveillance video shows Michigan woman reportedly reversing car into store https://t.co/tJr2cUsZ8a,0.0,0.0,1.0,0.0,77
FoxNews,Thu Nov 08 03:11:00 +0000 2018,".@senatemajldr Mitch McConnell said Wednesday that Democrats and Republicans will have to address health care ""on a… https://t.co/xF54bEhvOA",0.494,0.158,0.842,0.0,78
FoxNews,Thu Nov 08 03:04:00 +0000 2018,Woman finds her diamond before proposal and 'ring shames' herself https://t.co/uoLHUxHeBD,-0.077,0.17,0.638,0.191,79
FoxNews,Thu Nov 08 03:01:47 +0000 2018,McDonald's customers’ $5M lawsuit over unwanted Quarter Pounder cheese dismissed by judge https://t.co/yBEvL4cAFK,-0.422,0.0,0.743,0.257,80
FoxNews,Thu Nov 08 02:46:10 +0000 2018,Trump neuters ObamaCare birth control coverage mandate with limits on plans covering abortion https://t.co/ZXX1uDaqXl,0.0,0.0,1.0,0.0,81
FoxNews,Thu Nov 08 02:38:00 +0000 2018,The New York Police Department gathered about 20 saluting officers and held an aviation flyover to honor an Emergen… https://t.co/AUnS1mBlzM,0.494,0.144,0.856,0.0,82
