Screen Name,Date,Tweet Text,Compound Score,Postive Score,Neutral Score,Negative Score,Tweet Number
FoxNews,Thu Nov 08 02:33:06 +0000 2018,"RT @FoxBusiness: .@KellyannePolls: ""Many people want to work in @POTUS' administration."" https://t.co/to6mCzFkA7",0.077,0.106,0.894,0.0,83
FoxNews,Thu Nov 08 02:21:04 +0000 2018,"A trooper took this beautiful photo of a double rainbow over a New York State Police squad car, Tuesday. https://t.co/j9V1h3Ja5p",0.683,0.224,0.776,0.0,84
FoxNews,Thu Nov 08 02:16:29 +0000 2018,Jeff Sessions' departure leads to questions about Russia probe's future https://t.co/5iWsDcmrYO,0.0,0.0,1.0,0.0,85
FoxNews,Thu Nov 08 02:07:37 +0000 2018,".@TuckerCarlson: ""While everyone else obsessed over dossiers and FISA warrants, Sessions worried about the mission… https://t.co/9Kv1DtfGKv",-0.44,0.0,0.782,0.218,86
FoxNews,Thu Nov 08 02:04:34 +0000 2018,South Carolina voter told to remove 'Trump' shirt in order to vote: report https://t.co/HXoKJGWYxV,0.0,0.0,1.0,0.0,87
FoxNews,Thu Nov 08 02:00:56 +0000 2018,Virginia drug-dealing mom gets 10-day jail sentence after providing marijuana to three children https://t.co/PiU3CthxVx,0.077,0.091,0.909,0.0,88
FoxNews,Thu Nov 08 01:42:53 +0000 2018,".@TuckerCarlson: ""Supporting marriage and children is the best, maybe the only way, for Republicans or any of us to… https://t.co/WrELn434wB",0.796,0.283,0.717,0.0,89
FoxNews,Thu Nov 08 01:39:30 +0000 2018,Fox News Channel tops all broadcast and cable news networks in total viewers for midterm election coverage.… https://t.co/H418QSswpI,0.511,0.163,0.837,0.0,90
FoxNews,Thu Nov 08 01:37:28 +0000 2018,"Sacha Baron Cohen revives 'Borat' character to talk politics, midterm election https://t.co/taa4Z5RCj1",0.382,0.191,0.809,0.0,91
FoxNews,Thu Nov 08 01:25:49 +0000 2018,"Violinist claims Southwest Airlines forced him to leave flight after he refused to check $80,000 instrument https://t.co/S5TxSoH3uu",-0.66,0.0,0.686,0.314,92
FoxNews,Thu Nov 08 01:13:00 +0000 2018,"'Take Their Word For It': Jim Jordan Warns of Congressional Investigations By Nadler, Waters, Schiff https://t.co/ZXsUPobdbG",-0.103,0.0,0.915,0.085,93
FoxNews,Thu Nov 08 01:05:46 +0000 2018,"Former Governor John Sununu: ""What really made a big difference in the House races around the country last night is… https://t.co/HYFtiI57mO",0.0,0.0,1.0,0.0,94
FoxNews,Thu Nov 08 01:01:04 +0000 2018,"Georgia posts private information of 300,000 absentee voters (via @keiperjourno) https://t.co/5H4ETZthYC",-0.273,0.0,0.826,0.174,95
FoxNews,Thu Nov 08 00:58:26 +0000 2018,"CNN's Jim Acosta press pass suspended by White House, Sarah Sanders announces https://t.co/5iiXWRUrCI",-0.477,0.0,0.795,0.205,96
FoxNews,Thu Nov 08 00:53:56 +0000 2018,"BREAKING: CNN's Jim Acosta press pass suspended by White House, Sarah Sanders announces https://t.co/eBITlnvfUj",-0.477,0.0,0.807,0.193,97
FoxNews,Thu Nov 08 00:50:10 +0000 2018,".@GovChrisSununu: ""I don't think last night was a referendum on the president. I think last night was really a refe… https://t.co/lsznjxEPqK",0.0,0.0,1.0,0.0,98
FoxNews,Thu Nov 08 00:32:49 +0000 2018,Dershowitz on Sessions' Departure: Not All GOP Senators Will Allow Trump to Demand 'Loyalty' From New AG https://t.co/lrq24Ih7lc,0.103,0.098,0.825,0.077,99
FoxNews,Thu Nov 08 00:29:01 +0000 2018,"RT @MikeEmanuelFox: Democrats gear up for 2020 presidential race - from #SpecialReport tonight: 

https://t.co/2rYNfdShiO",0.0,0.0,1.0,0.0,100
nytimes,Wed Nov 06 22:55:04 +0000 2019,"Voters in Tuscon, Arizona, on Tuesday overwhelmingly rejected an initiative to become a sanctuary city for migrants… https://t.co/LLwN5DRhkb",-0.586,0.0,0.758,0.242,1
nytimes,Wed Nov 06 22:50:03 +0000 2019,20 minutes is all you need to make these green beans https://t.co/2G7TiqPQ4T,0.0,0.0,1.0,0.0,2
nytimes,Wed Nov 06 22:45:16 +0000 2019,Jeff Sessions plans to run for his former Alabama U.S. Senate seat. The ex-attorney general was forced out by Presi… https://t.co/nKAzGG0pCJ,-0.459,0.0,0.87,0.13,3
nytimes,Wed Nov 06 22:41:07 +0000 2019,"Breaking News: 2 former Twitter employees were charged with using their access to spy for Saudi Arabia, renewing fo… https://t.co/Ekyan1HKk7",-0.202,0.0,0.909,0.091,4
nytimes,Wed Nov 06 22:40:05 +0000 2019,"Several gates were closed at Amsterdam's Schiphol airport after a ""false alarm"" on a plane raised security concerns… https://t.co/CG7NwB6ZbN",0.0,0.121,0.758,0.121,5
nytimes,Wed Nov 06 22:30:09 +0000 2019,The U.S. Senate unanimously passed a bill that would make animal cruelty a federal felony punishable with fines and… https://t.co/c5DBsmNOgS,-0.883,0.0,0.593,0.407,6
nytimes,Wed Nov 06 22:20:10 +0000 2019,"At two news conferences on Wednesday, Mexican government officials offered few new details about the massacre of si… https://t.co/NCORspyPQR",0.0,0.0,1.0,0.0,7
nytimes,Wed Nov 06 22:10:04 +0000 2019,"The U.S. House Intelligence Committee will hold the first of a series of public impeachment hearings next week, Dem… https://t.co/Jz3a4ZWDba",0.477,0.147,0.853,0.0,8
nytimes,Wed Nov 06 22:00:12 +0000 2019,"RT @nytimesbusiness: Uber's chief executive, Dara Khosrowshahi, claims the company is on a “strong path” to execute its goals. “Thank God w…",0.273,0.095,0.905,0.0,9
nytimes,Wed Nov 06 21:50:04 +0000 2019,"""I knew this was brotherhood, and I knew it would end. I savored it consciously — the warm blanket of safety, the s… https://t.co/plSCd2z8fS",0.572,0.198,0.802,0.0,10
nytimes,Wed Nov 06 21:40:05 +0000 2019,"About 10 hours after the massacre that claimed the lives of his grandchildren, Kenneth Miller drove through the nor… https://t.co/96OdtKcXHe",0.0,0.0,1.0,0.0,11
nytimes,Wed Nov 06 21:30:06 +0000 2019,RT @ConorDougherty: Tech money for housing is a nice but symbolic gesture that won't amount to much in a state where a single unit of *affo…,0.226,0.079,0.921,0.0,12
nytimes,Wed Nov 06 21:23:53 +0000 2019,Democrats withdrew their subpoena of a former top Trump national security aide who had asked a judge to rule on whe… https://t.co/j1v7V3LeQx,0.494,0.189,0.811,0.0,13
nytimes,Wed Nov 06 21:15:07 +0000 2019,"Critic's Notebook: ""The Louvre does not have an overcrowding problem per se. It has a Mona Lisa problem,"" writes… https://t.co/nQin4XF0Wa",-0.402,0.0,0.87,0.13,14
nytimes,Wed Nov 06 21:03:50 +0000 2019,"Gov. Matt Bevin of Kentucky, who trails his Democratic opponent by about 5,100 votes in Kentucky's governor electio… https://t.co/QPbdJ5YR6k",0.0,0.0,1.0,0.0,15
nytimes,Wed Nov 06 20:50:05 +0000 2019,"RT @andrewrsorkin: Dennis Muilenburg, Boeing’s C.E.O., told me that he ""thought about"" resigning in the wake of the company's 737 Max crisi…",-0.226,0.0,0.917,0.083,16
nytimes,Wed Nov 06 20:40:07 +0000 2019,"“Do a Frank Pentangeli,” Roger Stone texted an associate set to testify about him before a Congressional committee… https://t.co/YMtqv02Y6p",0.0,0.0,1.0,0.0,17
nytimes,Wed Nov 06 20:30:14 +0000 2019,"RT @jsf: The Musée du Louvre hit 10 million visitors last year, more than any museum ever. 80% of visitors come for one painting, and every…",0.0,0.0,1.0,0.0,18
nytimes,Wed Nov 06 20:20:02 +0000 2019,"“The landscape has changed."" Virginia Gov. Ralph Northam pledged a major policy push, including gun control and cri… https://t.co/K3lU4IusSv",-0.34,0.0,0.876,0.124,19
nytimes,Wed Nov 06 20:10:05 +0000 2019,Sandra Bullock and Ellen DeGeneres are suing pop-up websites over false advertising and the unauthorized use of the… https://t.co/jgO7pLvAq2,-0.273,0.0,0.896,0.104,20
nytimes,Wed Nov 06 20:05:05 +0000 2019,"RT @nytimesbusiness: RIGHT NOW: Valerie Jarrett, the chairwoman of When We All Vote, talks about the importance of every voice https://t.co…",0.361,0.111,0.889,0.0,21
nytimes,Wed Nov 06 20:02:57 +0000 2019,"The U.S. House committees leading the impeachment inquiry released the testimony transcript of William Taylor, the… https://t.co/lybClyyZRK",0.0,0.0,1.0,0.0,22
nytimes,Wed Nov 06 20:00:15 +0000 2019,Simply getting more sleep is not always the answer to parents' exhaustion. “Kids bring an intensity of demands that… https://t.co/LwVDSuAsHX,-0.361,0.0,0.884,0.116,23
nytimes,Wed Nov 06 19:50:23 +0000 2019,"Follow more live coverage from today's @dealbook conference here: https://t.co/3pDz06c5RG 

https://t.co/kBv52kRLm8",0.0,0.0,1.0,0.0,24
nytimes,Wed Nov 06 19:30:09 +0000 2019,"A New York law may soon bring electric scooters to the streets of New York City. But a mile away in New Jersey, Hob… https://t.co/ngMPk9yGgA",0.0,0.0,1.0,0.0,25
nytimes,Wed Nov 06 19:20:06 +0000 2019,"The federal authorities in Puerto Rico arrested Senator Abel Nazario Quiñones and 7 other people on Wednesday, accu… https://t.co/xYMx3Q1TqW",-0.477,0.0,0.846,0.154,26
nytimes,Wed Nov 06 19:10:35 +0000 2019,"The California lawsuit, seeking documents and internal correspondence between top Facebook executives, is the first… https://t.co/Rc2gLrPttQ",-0.026,0.102,0.791,0.107,27
nytimes,Wed Nov 06 19:09:39 +0000 2019,"In a lawsuit, California’s attorney general accused Facebook of resisting or ignoring dozens of subpoenas in the st… https://t.co/dkaW220E6I",-0.7,0.0,0.688,0.312,28
nytimes,Wed Nov 06 19:00:08 +0000 2019,"A federal judge in the U.S. has voided the Trump administration's ""conscience"" rule that protected health care work… https://t.co/CXYuEBeLMH",0.727,0.276,0.724,0.0,29
nytimes,Wed Nov 06 18:50:07 +0000 2019,The Virginia cyclist who lost her job after giving the middle finger to President Trump’s motorcade has found a new… https://t.co/cOMJQuPK8l,0.026,0.106,0.793,0.101,30
nytimes,Wed Nov 06 18:40:08 +0000 2019,"After Democratic wins in Tuesday's election, Virginia is likely to be the 38th state to ratify the Equal Rights Ame… https://t.co/WzH6kxbmtI",0.572,0.156,0.844,0.0,31
nytimes,Wed Nov 06 18:31:06 +0000 2019,"RT @TaylorLorenz: I did so much reporting for this story, I interviewed slews of college students, former I'm Shmacked interns, business as…",0.0,0.0,1.0,0.0,32
nytimes,Wed Nov 06 18:30:07 +0000 2019,"RT @TaylorLorenz: I wrote about how I'm Shmacked exploited thousands of college students for YEARS, promising them Instagram fame, milking…",0.382,0.228,0.65,0.122,33
nytimes,Wed Nov 06 18:23:45 +0000 2019,Follow more live coverage from today's @dealbook conference here: https://t.co/lV8WPRfCRS,0.0,0.0,1.0,0.0,34
nytimes,Wed Nov 06 18:10:05 +0000 2019,Airbnb's CEO said the company plans to verify every property listed on the platform as part of a series of initiati… https://t.co/lLuQYQL7AT,0.0,0.0,1.0,0.0,35
nytimes,Wed Nov 06 18:00:13 +0000 2019,"The case of Rodney Reed, who is set to be put to death in Texas this month, has drawn high-profile attention from c… https://t.co/QsMnijz0ma",-0.599,0.0,0.855,0.145,36
nytimes,Wed Nov 06 17:50:08 +0000 2019,"Amy Klobuchar sees humor as a strategy, a way she can charm voters and undercut President Trump on the debate stage… https://t.co/mEl9bT8T57",0.586,0.211,0.789,0.0,37
nytimes,Wed Nov 06 17:40:07 +0000 2019,RT @andrewrsorkin: America’s most important business leaders are set to provide their insights on the hot-button issues of our time with me…,0.272,0.091,0.909,0.0,38
nytimes,Wed Nov 06 17:31:35 +0000 2019,"Rep. Ayanna Pressley endorsed Elizabeth Warren, her home state senator and longtime ally, for president. It's Warre… https://t.co/AXCh55V37d",0.25,0.105,0.895,0.0,39
nytimes,Wed Nov 06 17:20:06 +0000 2019,President Trump will help kick off New York City’s Veterans Day Parade on Monday at Madison Square Park in Manhatta… https://t.co/oLeeJOeldJ,0.402,0.119,0.881,0.0,40
nytimes,Wed Nov 06 17:10:03 +0000 2019,RT @carlzimmer: Cancer cells have broken free of their hosts to become a new kind of parasite—and we’ve spread them around the world. I’ve…,-0.637,0.107,0.649,0.244,41
nytimes,Wed Nov 06 17:00:13 +0000 2019,"The 2019 DealBook conference is happening now. 

Follow @DealBook for live updates as America’s most important busi… https://t.co/cpiQeFzxD2",0.272,0.11,0.89,0.0,42
nytimes,Wed Nov 06 16:50:06 +0000 2019,"Joe Pesci's performance in ""The Irishman"" shows, finally, what Hollywood has been missing for all those years it wr… https://t.co/681HaOW0Jr",-0.296,0.0,0.896,0.104,43
nytimes,Wed Nov 06 16:42:07 +0000 2019,RT @dealbook: The 2019 #DealBook conference is here. Follow along for highlights throughout the day. https://t.co/YJ880v4iWe,0.0,0.0,1.0,0.0,44
nytimes,Wed Nov 06 16:36:31 +0000 2019,Breaking News: The first public hearings in the impeachment inquiry against President Trump will begin next Wednesd… https://t.co/Haqh3d6dEe,0.0,0.0,1.0,0.0,45
nytimes,Wed Nov 06 16:20:05 +0000 2019,"In Boston’s elections on Tuesday, voters backed progressive women and candidates of color, ushering in a City Counc… https://t.co/OqJQFep5ic",0.026,0.061,0.939,0.0,46
nytimes,Wed Nov 06 16:00:08 +0000 2019,"“At times, last night’s ABC telecast of ‘The Little Mermaid Live!’ seemed as caught between two worlds as its heroi… https://t.co/tccKG3Maot",0.0,0.0,1.0,0.0,47
nytimes,Wed Nov 06 15:40:04 +0000 2019,"Democrats won big in Virginia; in Kentucky, Gov. Matt Bevin refused to concede; and across the U.S., a handful of c… https://t.co/MbaZt1xfer",0.361,0.149,0.763,0.088,48
nytimes,Wed Nov 06 15:20:07 +0000 2019,"RT @JessGrose: The article I was born to publish: ""Why Are Kids So Obsessed With Poop Jokes?"" by @jennymarder https://t.co/vGjng8PSg4",-0.305,0.0,0.889,0.111,49
nytimes,Wed Nov 06 14:59:00 +0000 2019,It took nearly 30 minutes for police in Florida to dispatch an officer when a woman called for help after a shootin… https://t.co/tkT5LlMtcJ,0.402,0.119,0.881,0.0,50
nytimes,Wed Nov 06 14:26:45 +0000 2019,"Voters decided to strip the Rev. Dr. Martin Luther King Jr.’s name from a street in Kansas City, Missouri, 9 months… https://t.co/cMNh6SyeqI",0.0,0.0,1.0,0.0,51
nytimes,Wed Nov 06 14:00:11 +0000 2019,"A new Gang Starr album would have been unthinkable a few years ago. Now, a new project may be just the first of 2 r… https://t.co/hrbmly9kBa",0.0,0.0,1.0,0.0,52
nytimes,Wed Nov 06 13:40:07 +0000 2019,"A Human Rights Watch official, citing Palestinian rights, urged companies not to do business in Israel's West Bank… https://t.co/oI4RGElT4a",0.0,0.0,1.0,0.0,53
nytimes,Wed Nov 06 13:20:05 +0000 2019,Surveillance footage of the memorial to Emmett Till showed white supremacists filming propaganda. After a security… https://t.co/78XGt6BFvA,-0.459,0.0,0.778,0.222,54
nytimes,Wed Nov 06 13:10:04 +0000 2019,"In Opinion

Kaushik Basu writes, ""Countries with strong governments often end up with weak economies, and India, af… https://t.co/vwmLkhHFjU",0.103,0.142,0.733,0.125,55
nytimes,Wed Nov 06 13:00:15 +0000 2019,"President Trump exchanged several calls in 2007 and 2008 with a woman who accused him of sexually assaulting her, i… https://t.co/flwNIkgh4Q",-0.67,0.0,0.766,0.234,56
nytimes,Wed Nov 06 12:45:06 +0000 2019,Daniel Cameron became the first black person to be elected attorney general of Kentucky. He is also the first Repub… https://t.co/YeW6VUNwwP,0.0,0.0,1.0,0.0,57
nytimes,Wed Nov 06 12:30:08 +0000 2019,Tuesday’s race for governor in Kentucky is drawing outsized attention because of what it may tell us about the poli… https://t.co/ZL9k5VbgsI,0.0,0.0,1.0,0.0,58
nytimes,Wed Nov 06 12:15:06 +0000 2019,"RT @nytimestech: Throwing Huawei and a handful of Chinese technology surveillance companies out of the country, American leaders now have c…",0.0,0.0,1.0,0.0,59
nytimes,Wed Nov 06 12:00:06 +0000 2019,Morning briefing: Here's what you need to know to start your day https://t.co/9pgtXJv4Fi,0.0,0.0,1.0,0.0,60
nytimes,Wed Nov 06 11:40:04 +0000 2019,Democrats won complete control of the Virginia government for the first time in a generation as Republicans struggl… https://t.co/0NseMeaoUS,0.572,0.179,0.821,0.0,61
nytimes,Wed Nov 06 11:20:04 +0000 2019,Critics say an American University program presents too favorable a perspective on Russia by focusing on the glorie… https://t.co/r4mFMSfruO,0.226,0.146,0.751,0.103,62
nytimes,Wed Nov 06 11:10:03 +0000 2019,"RT @nytimesworld: Junius Ho, a pro-Beijing lawmaker was stabbed in Hong Kong while canvassing for votes on Wednesday. The politician did no…",-0.44,0.0,0.873,0.127,63
nytimes,Wed Nov 06 11:00:13 +0000 2019,Here's a rundown of the bits worth watching from late-night TV https://t.co/Aw5emmguTt,0.226,0.16,0.84,0.0,64
nytimes,Wed Nov 06 10:40:06 +0000 2019,"Melpomeni Dina, a 92-year-old Greek woman, was reunited with the 2 surviving members and 40 descendants of the Jewi… https://t.co/Cr7M1wc8OB",0.296,0.115,0.885,0.0,65
nytimes,Wed Nov 06 10:20:04 +0000 2019,SoftBank’s chief executive defended his decision to invest in WeWork after the bet dealt his company a nearly $4.6… https://t.co/YgC6B3uj8E,0.0,0.0,1.0,0.0,66
nytimes,Wed Nov 06 10:00:04 +0000 2019,News Analysis: Why has Australia become such an intense climate battleground? The forces defining the conflict are… https://t.co/T2jwjUVFou,-0.572,0.061,0.704,0.235,67
nytimes,Wed Nov 06 09:40:05 +0000 2019,Italy’s education minister said that its public schools would soon require students in every grade to study climate… https://t.co/YdsZSfcTtQ,0.0,0.0,1.0,0.0,68
nytimes,Wed Nov 06 09:20:03 +0000 2019,"After years of serving as a relatively cheap place to live in an expensive city, Amsterdam’s houseboats — or rather… https://t.co/KIGEWjPChB",0.0,0.0,1.0,0.0,69
nytimes,Wed Nov 06 09:10:04 +0000 2019,"Gunmen killed at least 15 people at a security checkpoint in southern Thailand on Tuesday night, the worst outbreak… https://t.co/crK8ExnJLO",-0.802,0.089,0.593,0.319,70
nytimes,Wed Nov 06 09:00:06 +0000 2019,"6 months after King Maha Vajiralongkorn’s coronation in Thailand, aide after aide has been ousted and denounced, ev… https://t.co/P4Pc1uR9mG",0.0,0.0,1.0,0.0,71
nytimes,Wed Nov 06 08:40:04 +0000 2019,"Police in Australia’s most populous state have strip-searched girls as young as 12 years old, new statistics show,… https://t.co/xdsULv371n",0.0,0.0,1.0,0.0,72
nytimes,Wed Nov 06 08:20:02 +0000 2019,"Invasive grasses, or grasses that have encroached from other regions, can make wildfires more frequent, not just in… https://t.co/MAkFHxqnd3",0.0,0.0,1.0,0.0,73
nytimes,Wed Nov 06 08:00:10 +0000 2019,Europe morning briefing: Here's what you need to know to start your day https://t.co/CMJdHlpPlo,0.0,0.0,1.0,0.0,74
nytimes,Wed Nov 06 07:40:05 +0000 2019,All Harley-Davidson did in exchange for the enormous exposure to Katy Perry's fan base was provide motorcycles for… https://t.co/s23xzOoMBp,0.318,0.113,0.887,0.0,75
nytimes,Wed Nov 06 07:29:49 +0000 2019,RT @livia_ar: Why Is Australia trying to shut down climate activism? By @damiencave and me: https://t.co/bYP00fozHK,0.0,0.0,1.0,0.0,76
nytimes,Wed Nov 06 07:20:24 +0000 2019,"SoftBank Group of Japan said it took a multibillion-dollar write-down related to its stakes in WeWork and Uber, 2 f… https://t.co/FFIC8vboDi",0.0,0.0,1.0,0.0,77
nytimes,Wed Nov 06 07:00:09 +0000 2019,A 23-year-old man who was charged with capital murder in connection with a mass shooting at a homecoming party in T… https://t.co/suk24CZVzO,-0.586,0.107,0.635,0.258,78
nytimes,Wed Nov 06 06:40:07 +0000 2019,"Junius Ho, a pro-Beijing lawmaker who many protesters accuse of supporting mob attacks on demonstrators, was stabbe… https://t.co/bqFQgTXRTF",-0.402,0.129,0.578,0.293,79
nytimes,Wed Nov 06 06:30:05 +0000 2019,"In a matter of days, President Trump will ask the Supreme Court to rule on his bold claim that he is absolutely imm… https://t.co/Cu7SYw1crR",0.743,0.267,0.733,0.0,80
nytimes,Wed Nov 06 06:20:05 +0000 2019,A man pleaded guilty to attacking a 17-year-old Syrian refugee who was speaking Arabic on a San Diego Trolley car https://t.co/SyXNcFjx1a,-0.7,0.0,0.734,0.266,81
nytimes,Wed Nov 06 06:00:02 +0000 2019,Shelly Simonds finally won the seat she lost in 2017 when her Republican opponent’s name was randomly drawn from a… https://t.co/OFilG0pCYP,0.34,0.148,0.76,0.092,82
nytimes,Wed Nov 06 05:50:05 +0000 2019,"RT @austinramzy: Junius Ho, who many Hong Kong protesters accuse of supporting mob attacks on demonstrators, was stabbed while campaigning…",-0.681,0.106,0.547,0.347,83
nytimes,Wed Nov 06 05:40:06 +0000 2019,Details remain murky as Mexican officials try to determine how an attack that killed 9 members of a Mormon family u… https://t.co/WUX59urKWm,-0.822,0.0,0.703,0.297,84
nytimes,Wed Nov 06 05:30:06 +0000 2019,RT @jmartNYT: NEW: Democrats claim total control of Virginia thanks to the suburban shift away from the GOP and Trump isn’t enough to save…,0.44,0.112,0.888,0.0,85
nytimes,Wed Nov 06 05:20:05 +0000 2019,RT @nytopinion: Walter Mercado's message of hope was a salve for those struggling to find their footing in a foreign country that at times…,0.026,0.113,0.778,0.109,86
nytimes,Wed Nov 06 05:00:09 +0000 2019,The September encounter between the Florida deputy and the teenager was captured on school surveillance footage https://t.co/FweQdPgOPX,0.0,0.0,1.0,0.0,87
nytimes,Wed Nov 06 04:55:10 +0000 2019,"RT @nytgraphics: See how each precinct in Kentucky voted in the tightly-contested governor's race, which AP says is too close to call. http…",0.0,0.0,1.0,0.0,88
nytimes,Wed Nov 06 04:40:04 +0000 2019,New York City residents approved a ranked-choice system for primary and special elections that will let voters pick… https://t.co/45T57E3kv9,0.67,0.256,0.744,0.0,89
nytimes,Wed Nov 06 04:20:05 +0000 2019,"RT @julieturkewitz: NEW: Attack in n. Mexico leaves 3 women and 6 children dead. All were part of the LeBarón family, Mexican-American citi…",-0.813,0.0,0.72,0.28,90
nytimes,Wed Nov 06 04:10:03 +0000 2019,"Andy Beshear, a Democrat, claimed victory in Kentucky's governor's race with a 5,300-vote lead and all precincts re… https://t.co/cqD7U8BGqP",0.0,0.0,1.0,0.0,91
nytimes,Wed Nov 06 03:55:04 +0000 2019,"Jersey City passed a referendum severely restricting short-term rentals like Airbnb, squeezing a market popular wit… https://t.co/BF4vWQeZvl",-0.077,0.242,0.502,0.256,92
nytimes,Wed Nov 06 03:45:04 +0000 2019,"RT @katieglueck: here's our story on Biden's escalating attacks on Warren tonight
https://t.co/eeULVsD4q8",-0.44,0.0,0.805,0.195,93
nytimes,Wed Nov 06 03:33:00 +0000 2019,See full results from the New York elections here: https://t.co/PtM7WTQBqA,0.0,0.0,1.0,0.0,94
nytimes,Wed Nov 06 03:30:10 +0000 2019,Jumaane Williams coasted to re-election as New York City public advocate on Tuesday https://t.co/A1NVQNDLjG,0.0,0.0,1.0,0.0,95
nytimes,Wed Nov 06 03:25:05 +0000 2019,"RT @luisferre: BREAKING: Jersey City overwhelmingly voted to restrict short-term rentals, even after Airbnb outspent its opponents by milli…",-0.477,0.0,0.806,0.194,96
nytimes,Wed Nov 06 03:15:00 +0000 2019,See full results from the Virginia elections here: https://t.co/8qwYTLZyZS,0.0,0.0,1.0,0.0,97
nytimes,Wed Nov 06 03:11:15 +0000 2019,Voters gave Virginia Democrats unified power for the first time in a generation as a leftward swing in the suburbs… https://t.co/8dx07xOLQk,0.382,0.126,0.874,0.0,98
nytimes,Wed Nov 06 03:00:14 +0000 2019,"New Jersey election live results
https://t.co/6yPaT06r60",0.0,0.0,1.0,0.0,99
nytimes,Wed Nov 06 02:50:06 +0000 2019,"The first College Football Playoff rankings of the season put Penn State in the critical top 4 instead of Clemson,… https://t.co/Rb6D6FQ1Qx",-0.128,0.081,0.814,0.104,100
